candidate_pid,kocc10,hub_reference
P_140478,8,0.877825
P_140479,14,0.853533
P_140497,5,0.847136
P_140498,2,0.874027
P_140587,10,0.879808
P_140598,7,0.882070
P_140737,10,0.856199
P_140792,14,0.874432
P_140793,15,0.857521
P_140865,6,0.870968
P_140874,13,0.865246
P_140886,9,0.856270
P_140894,14,0.859426
P_1409,14,0.844280
P_140922,8,0.880016
P_141062,11,0.887286
P_141084,18,0.873284
P_141095,27,0.845521
P_141097,12,0.875700
P_1411,7,0.870822
P_141101,9,0.856123
P_1412,10,0.884650
P_141269,5,0.895468
P_141280,2,0.850689
P_141284,17,0.837714
P_14137,13,0.857770
P_141458,17,0.845796
P_141475,8,0.854341
P_141499,12,0.870228
P_141562,5,0.855793
P_141563,17,0.865450
P_141592,5,0.833319
P_141593,8,0.862362
P_141594,8,0.866069
P_141597,17,0.885371
P_141604,3,0.842505
P_141608,9,0.854089
P_141619,7,0.793323
P_141718,9,0.849200
P_141768,14,0.889858
P_141777,8,0.894512
P_141778,9,0.884468
P_141887,6,0.900625
P_141912,11,0.889607
P_141972,13,0.860419
P_141976,21,0.858108
P_14198,12,0.857172
P_141991,17,0.869002
P_141996,10,0.837371
P_14204,2,0.867471
P_14205,5,0.884202
P_142111,7,0.891722
P_142176,22,0.875622
P_14225,9,0.877457
P_142330,3,0.842410
P_14238,9,0.898238
P_14251,6,0.900967
P_14254,7,0.883062
P_142577,5,0.876593
P_14261,8,0.899724
P_14263,12,0.894139
P_14264,3,0.898332
P_14272,11,0.891343
P_142727,11,0.872311
P_14273,14,0.890003
P_142740,11,0.877838
P_14275,16,0.897247
P_142804,9,0.894036
P_142968,7,0.874191
P_143115,14,0.798327
P_143186,2,0.874183
P_143322,16,0.876685
P_14342,6,0.905908
P_143450,6,0.896667
P_14348,7,0.877364
P_14349,5,0.896459
P_14350,1,0.862646
P_14352,8,0.887256
P_14354,3,0.878781
P_14355,8,0.858209
P_143552,5,0.860727
P_14356,8,0.859181
P_143634,2,0.850860
P_143647,7,0.864933
P_143653,9,0.861567
P_143661,7,0.861169
P_143672,4,0.875374
P_143699,4,0.881181
P_143752,12,0.866995
P_143757,15,0.832728
P_14379,14,0.861312
P_143796,13,0.830129
P_14380,14,0.856283
P_14387,10,0.875130
P_143960,9,0.868040
P_144067,4,0.853077
P_144097,12,0.870190
P_144099,7,0.855230
P_144115,7,0.872861
P_14414,6,0.862005
P_1443,4,0.861779
P_144320,8,0.883508
P_144383,15,0.884591
P_14446,6,0.886418
P_144503,3,0.873263
P_144666,4,0.881887
P_144682,8,0.839585
P_144706,1,0.850611
P_144724,2,0.877746
P_144727,7,0.813112
P_144774,8,0.891845
P_144786,4,0.892895
P_144811,14,0.885486
P_144815,8,0.874235
P_144821,6,0.868215
P_144822,10,0.880175
P_14485,11,0.872461
P_14486,11,0.885619
P_144862,11,0.852732
P_144863,4,0.865638
P_144864,10,0.870624
P_144869,8,0.878386
P_144877,8,0.891546
P_144916,5,0.886515
P_145006,11,0.867751
P_14501,13,0.907406
P_14502,12,0.891016
P_14504,14,0.890848
P_145056,8,0.896634
P_145071,5,0.882146
P_145072,12,0.883756
P_145075,13,0.890454
P_145078,7,0.861775
P_1453,4,0.883157
P_145396,3,0.848075
P_145397,16,0.877341
P_145401,16,0.841671
P_145429,21,0.881611
P_145430,22,0.865729
P_145432,7,0.857353
P_1455,12,0.897940
P_145599,13,0.853365
P_14560,0,0.902606
P_145667,20,0.797823
P_145670,9,0.810344
P_145673,19,0.823882
P_145678,11,0.881598
P_145822,4,0.868667
P_145830,2,0.815338
P_145834,7,0.869927
P_145842,7,0.899420
P_145853,7,0.850527
P_145855,11,0.894047
P_14590,8,0.871063
P_14597,5,0.878280
P_145978,2,0.842138
P_146000,0,0.882239
P_146160,0,0.868490
P_146163,5,0.852018
P_146166,9,0.893722
P_146236,2,0.878518
P_146238,25,0.867677
P_146239,10,0.859367
P_146241,15,0.855729
P_146242,10,0.858021
P_146243,7,0.871367
P_146255,10,0.866950
P_146256,4,0.859899
P_146257,30,0.866857
P_146359,7,0.843116
P_146419,10,0.880983
P_146422,8,0.867130
P_146423,15,0.821084
P_146437,7,0.885834
P_146454,11,0.887171
P_146514,5,0.897946
P_146558,10,0.890412
P_146573,7,0.883919
P_146607,6,0.846067
P_146608,11,0.829166
P_146609,13,0.866900
P_146610,23,0.826547
P_146614,8,0.842065
P_146615,8,0.803211
P_14662,8,0.887199
P_146629,8,0.879135
P_146650,6,0.840983
P_146664,11,0.859734
P_146721,4,0.839521
P_146723,9,0.879718
P_146748,6,0.857391
P_146873,22,0.871500
P_146931,5,0.894842
P_147084,6,0.886418
P_147150,2,0.873748
P_147220,15,0.848117
P_147244,17,0.863378
P_147267,6,0.861050
P_147478,13,0.835018
P_147529,2,0.881965
P_147562,4,0.881496
P_147563,11,0.871066
P_14775,2,0.902977
P_1478,5,0.878542
P_147868,11,0.880679
P_147869,9,0.866574
P_1479,0,0.873891
P_148,4,0.854040
P_1481,6,0.860251
P_148173,8,0.840154
P_148223,16,0.865516
P_148308,12,0.891527
P_148343,6,0.859647
P_148486,6,0.872747
P_148487,11,0.883199
P_1485,5,0.863921
P_14857,7,0.893962
P_14871,14,0.885079
P_148743,6,0.866589
P_148744,4,0.895028
P_148747,10,0.867735
P_148754,9,0.857698
P_14877,5,0.880171
P_148804,17,0.853972
P_148848,7,0.887591
P_148855,10,0.873715
P_148858,3,0.891475
P_148894,14,0.888475
P_148936,5,0.869735
P_148940,7,0.874309
P_148989,7,0.893004
P_149024,0,0.875011
P_149044,5,0.887144
P_149188,6,0.857414
P_149191,11,0.866103
P_149229,6,0.887137
P_149230,7,0.883571
P_149275,8,0.844240
P_149282,11,0.878245
P_149391,13,0.886365
P_149448,6,0.889808
P_1495,8,0.870652
P_149570,10,0.868235
P_14958,7,0.855780
P_149614,16,0.852374
P_14963,13,0.866141
P_149688,3,0.860058
P_14970,9,0.898734
P_149738,8,0.877157
P_1498,5,0.893163
P_150054,12,0.880186
P_1501,17,0.853974
P_150105,23,0.858954
P_150129,7,0.901147
P_150158,10,0.862910
P_150193,5,0.868949
P_150194,25,0.855787
P_150198,14,0.876113
P_150244,7,0.857624
P_150246,8,0.876006
P_150247,22,0.869502
P_150258,7,0.877071
P_150454,12,0.860638
P_150621,19,0.853390
P_150629,8,0.845576
P_150730,11,0.878092
P_150853,6,0.891804
P_150902,6,0.888422
P_150964,4,0.857201
P_15103,12,0.858371
P_151056,4,0.887744
P_1511,7,0.877458
P_151133,21,0.861473
P_151148,16,0.854107
P_151153,9,0.867663
P_151165,13,0.872440
P_151245,16,0.843646
P_151276,8,0.884040
P_151354,8,0.887328
P_151356,7,0.901741
P_151399,11,0.868818
P_1515,13,0.873877
P_151500,10,0.845363
P_151512,12,0.875267
P_151604,12,0.847003
P_151609,13,0.875380
P_151666,12,0.843660
P_151669,5,0.886161
P_151834,15,0.868135
P_151846,12,0.880544
P_151873,16,0.874836
P_151876,10,0.876951
P_151877,4,0.872848
P_151884,17,0.863002
P_151902,8,0.814732
P_151903,5,0.876051
P_151938,12,0.875398
P_15206,7,0.892232
P_152071,5,0.891787
P_152125,6,0.831516
P_15223,3,0.864339
P_15224,6,0.861602
P_152300,11,0.882871
P_152324,8,0.882073
P_152346,4,0.836073
P_152366,3,0.870163
P_152375,9,0.836757
P_152439,3,0.852934
P_152442,14,0.746263
P_152446,4,0.836959
P_152460,4,0.859057
P_152536,21,0.870813
P_152589,8,0.882965
P_152595,9,0.880413
P_152601,0,0.899099
P_152609,5,0.878006
P_152838,11,0.858907
P_152840,5,0.858948
P_152901,5,0.896564
P_152902,8,0.835598
P_152994,5,0.871308
P_15300,16,0.862361
P_153025,10,0.849110
P_153045,3,0.891309
P_153123,8,0.887149
P_153124,11,0.877216
P_153170,2,0.872061
P_153276,7,0.841587
P_153520,11,0.860724
P_153755,17,0.859151
P_153775,6,0.872155
P_15385,11,0.895576
P_153894,0,0.894346
P_153923,13,0.843853
P_153936,7,0.892187
P_153947,10,0.854935
P_153951,13,0.842079
P_153988,10,0.803035
P_154035,7,0.827564
P_154064,12,0.858289
P_15415,5,0.884572
P_15417,6,0.890579
P_154170,5,0.897795
P_154247,11,0.871731
P_154332,11,0.898903
P_154337,11,0.880737
P_15435,8,0.878368
P_154363,1,0.900037
P_154494,11,0.885576
P_154497,5,0.870249
P_154529,4,0.891130
P_154639,15,0.870963
P_154782,20,0.822614
P_154822,7,0.902706
P_154936,5,0.882107
P_154994,4,0.870372
P_155009,6,0.902944
P_155069,6,0.882159
P_155071,7,0.872079
P_155073,9,0.874725
P_155074,6,0.845482
P_15519,8,0.881706
P_15533,3,0.855846
P_155536,7,0.907372
P_155602,8,0.875283
P_155621,13,0.855279
P_155623,9,0.892144
P_155751,4,0.897237
P_155865,6,0.823794
P_155869,9,0.865607
P_155884,11,0.834827
P_155948,12,0.882633
P_155982,4,0.860331
P_155983,3,0.850779
P_155995,9,0.828384
P_155998,8,0.851597
P_156011,15,0.826767
P_156080,16,0.849318
P_156207,19,0.892816
P_156209,7,0.889327
P_156258,13,0.815103
P_156281,7,0.880604
P_156285,11,0.869742
P_156339,4,0.896695
P_156374,9,0.898668
P_156441,6,0.842136
P_156442,11,0.860408
P_156497,12,0.848431
P_156506,4,0.873838
P_156613,11,0.876176
P_156709,3,0.895896
P_156747,4,0.881109
P_156801,3,0.848631
P_156802,8,0.856621
P_156817,8,0.870438
P_156818,10,0.860858
P_156946,5,0.892219
P_157027,8,0.852785
P_157049,9,0.842838
P_157050,9,0.878960
P_157095,5,0.878614
P_157216,6,0.838421
P_157280,5,0.889845
P_157328,12,0.816391
P_157358,4,0.883326
P_1574,6,0.850458
P_15743,8,0.893389
P_157630,11,0.872077
P_157631,12,0.843577
P_157733,8,0.877485
P_157750,6,0.875251
P_157815,1,0.844979
P_157890,8,0.831338
P_157900,1,0.831976
P_157927,10,0.849908
P_157962,4,0.867122
P_158109,6,0.864068
P_158111,6,0.868598
P_158121,5,0.903351
P_158183,13,0.854291
P_1583,6,0.873960
P_158367,5,0.814281
P_158406,6,0.853696
P_158417,6,0.890951
P_158428,9,0.872330
P_158493,9,0.883454
P_158494,6,0.857131
P_158503,13,0.897288
P_158511,1,0.876684
P_158531,12,0.871829
P_158532,3,0.877367
P_158621,13,0.869326
P_158635,11,0.883665
P_15869,3,0.894645
P_158718,6,0.896813
P_158810,9,0.897053
P_158947,15,0.870982
P_158972,13,0.871816
P_159107,14,0.858005
P_159108,6,0.850125
P_159109,13,0.857973
P_159133,5,0.873025
P_15918,6,0.902378
P_159281,18,0.860391
P_159367,5,0.891629
P_159403,11,0.843809
P_159437,25,0.849334
P_159439,9,0.866645
P_159440,20,0.871617
P_159441,13,0.851707
P_159444,7,0.824568
P_159445,11,0.877780
P_159446,9,0.835489
P_159463,16,0.826644
P_159474,8,0.875428
P_1596,10,0.878734
P_159650,5,0.885643
P_159652,8,0.856866
P_159680,7,0.875014
P_159689,7,0.879561
P_1597,4,0.882223
P_1600,4,0.905017
P_160072,9,0.868430
P_160085,13,0.848459
P_160086,17,0.833173
P_160087,7,0.830883
P_160088,10,0.833720
P_160089,6,0.877515
P_160090,9,0.852694
P_160098,4,0.845008
P_160134,8,0.873643
P_160135,5,0.872973
P_160153,8,0.888602
P_160274,6,0.867667
P_160356,4,0.872480
P_160380,25,0.854023
P_160405,11,0.859237
P_160406,10,0.846599
P_160407,11,0.860785
P_160491,2,0.885006
P_160492,0,0.901895
P_160508,16,0.899966
P_160536,12,0.861788
P_160565,7,0.889776
P_1606,5,0.887393
P_160621,4,0.882719
P_160764,5,0.876067
P_160791,8,0.878810
P_160938,11,0.892532
P_160966,17,0.899993
P_161,3,0.866445
P_1610,8,0.894424
P_16115,3,0.880240
P_161163,6,0.876738
P_161198,3,0.859918
P_161224,5,0.848645
P_161248,10,0.894647
P_161294,2,0.894680
P_161328,2,0.855240
P_161345,15,0.856863
P_161358,0,0.855438
P_161424,5,0.883319
P_161465,11,0.834254
P_161470,2,0.874570
P_161475,0,0.888935
P_161479,6,0.871113
P_161480,1,0.865284
P_161481,6,0.885358
P_161490,8,0.866563
P_161503,14,0.848713
P_161507,16,0.846285
P_161531,15,0.862100
P_161807,13,0.844186
P_161809,8,0.883610
P_161821,9,0.835621
P_161825,6,0.893664
P_161853,8,0.885962
P_16187,6,0.902084
P_161922,3,0.839720
P_161961,2,0.856633
P_162009,2,0.877223
P_162012,16,0.886365
P_162068,2,0.867340
P_162069,6,0.884171
P_162144,9,0.864488
P_162278,7,0.889854
P_162284,6,0.876390
P_162302,2,0.880618
P_162303,10,0.874847
P_162323,14,0.804661
P_162336,9,0.857082
P_162337,9,0.862728
P_162348,6,0.828161
P_162352,11,0.901861
P_162423,9,0.839331
P_162437,8,0.868325
P_162438,4,0.878377
P_16245,5,0.899556
P_16246,7,0.885212
P_162474,13,0.873367
P_162673,10,0.876913
P_162676,11,0.859655
P_162694,7,0.875584
P_162721,13,0.846977
P_162819,9,0.863816
P_163020,13,0.856193
P_163033,7,0.837429
P_163123,12,0.832784
P_163126,3,0.856378
P_163134,12,0.864867
P_163141,12,0.860665
P_163152,8,0.876045
P_163156,11,0.831081
P_163184,7,0.851412
P_163356,9,0.846792
P_163431,6,0.891797
P_163489,3,0.846077
P_163527,11,0.789770
P_163733,8,0.864396
P_163736,6,0.830778
P_163775,2,0.895401
P_163931,14,0.852854
P_163933,6,0.850176
P_163946,6,0.863201
P_164095,9,0.863721
P_164102,14,0.823518
P_164106,10,0.845440
P_164111,13,0.864680
P_164116,11,0.852903
P_164138,8,0.855441
P_164141,12,0.862984
P_164389,6,0.883042
P_164393,15,0.850125
P_164394,21,0.874934
P_164402,14,0.872298
P_164442,4,0.855687
P_164461,12,0.868955
P_164481,10,0.833403
P_164484,12,0.827088
P_164490,17,0.839617
P_164537,15,0.854226
P_164730,7,0.875481
P_164733,2,0.876006
P_164734,13,0.877267
P_164785,6,0.868276
P_164871,4,0.887025
P_164872,12,0.897491
P_164895,9,0.864439
P_164896,8,0.891656
P_164902,2,0.895800
P_164961,3,0.871986
P_1650,9,0.858389
P_165140,6,0.871540
P_165141,5,0.880042
P_165143,5,0.868645
P_165190,7,0.881537
P_165356,16,0.831692
P_165357,17,0.838523
P_165359,7,0.859201
P_165362,6,0.842440
P_165417,18,0.865715
P_165422,10,0.875922
P_165536,7,0.879787
P_16560,9,0.892151
P_16561,10,0.889682
P_1657,3,0.834896
P_165769,4,0.873477
P_165807,13,0.897043
P_165834,7,0.890676
P_165866,4,0.893200
P_165904,9,0.870720
P_166048,3,0.884664
P_166086,5,0.856171
P_166095,6,0.867904
P_166100,9,0.896685
P_166104,6,0.884519
P_166122,8,0.855354
P_166132,3,0.847230
P_166184,4,0.883191
P_166223,10,0.833462
P_166225,10,0.883970
P_166378,10,0.874672
P_166424,20,0.877222
P_166443,4,0.884385
P_166495,20,0.859460
P_166500,1,0.881246
P_166501,9,0.850732
P_166568,7,0.888807
P_166595,5,0.867482
P_166597,13,0.882133
P_166610,10,0.872008
P_166621,10,0.892007
P_166641,12,0.847456
P_166680,8,0.850654
P_166755,14,0.845846
P_166788,4,0.891979
P_166886,10,0.829048
P_166942,4,0.884643
P_166951,0,0.879301
P_166999,16,0.881118
P_167,9,0.876062
P_167107,6,0.901579
P_167121,9,0.889997
P_167153,13,0.842881
P_16717,17,0.868506
P_16718,7,0.873673
P_16719,8,0.830124
P_167232,2,0.896832
P_167248,6,0.845421
P_16731,6,0.868584
P_167310,1,0.901134
P_167358,10,0.837098
P_167380,9,0.861168
P_16740,12,0.877826
P_167403,8,0.878437
P_167548,7,0.894447
P_167552,13,0.845551
P_167554,14,0.863307
P_167556,15,0.863138
P_167558,10,0.849117
P_167560,18,0.868835
P_1676,15,0.844386
P_167603,11,0.838734
P_167700,0,0.883515
P_167748,14,0.861653
P_167825,10,0.838552
P_167853,2,0.888221
P_167916,7,0.860054
P_168050,12,0.847920
P_168054,24,0.863003
P_168057,14,0.846955
P_168058,3,0.850678
P_168059,10,0.855058
P_168066,16,0.883159
P_168093,1,0.869064
P_168117,11,0.842247
P_16813,9,0.878848
P_168130,2,0.893663
P_168132,7,0.866301
P_168134,2,0.855816
P_168135,4,0.878789
P_168186,0,0.871987
P_168189,8,0.845637
P_168391,10,0.882118
P_168394,12,0.887805
P_168397,13,0.884052
P_16846,14,0.850811
P_16849,12,0.854656
P_16854,13,0.874512
P_168609,18,0.873716
P_16895,7,0.879652
P_168957,22,0.865256
P_169006,5,0.894135
P_169263,12,0.887003
P_169500,6,0.887877
P_169566,12,0.882028
P_169573,21,0.877570
P_169654,2,0.862018
P_169946,8,0.885572
P_16997,11,0.895749
P_170014,11,0.884350
P_170020,11,0.863452
P_170075,4,0.883904
P_17008,5,0.887585
P_170134,5,0.888384
P_170283,14,0.857275
P_170284,7,0.880841
P_170285,12,0.867903
P_170294,14,0.873928
P_170295,6,0.883016
P_170345,9,0.882136
P_170349,2,0.873626
P_170361,10,0.864831
P_170414,16,0.861503
P_170418,13,0.865954
P_170429,5,0.829789
P_170455,7,0.884735
P_170461,6,0.857258
P_170463,6,0.849627
P_170481,8,0.854611
P_170484,5,0.844078
P_170488,8,0.840824
P_1705,14,0.872632
P_170503,14,0.851696
P_170506,17,0.858275
P_17053,7,0.877767
P_17054,10,0.857912
P_170621,9,0.866631
P_170623,9,0.869952
P_170746,8,0.867594
P_170771,3,0.869891
P_170847,15,0.854527
P_170893,1,0.867551
P_170900,7,0.884537
P_170905,16,0.865079
P_170912,12,0.877090
P_17092,11,0.860329
P_170924,4,0.890113
P_170936,31,0.865694
P_171047,19,0.888875
P_171343,12,0.839057
P_171386,12,0.888972
P_171387,13,0.883391
P_171462,16,0.865935
P_171525,15,0.891571
P_171728,1,0.870643
P_171800,9,0.900209
P_172133,10,0.900754
P_172153,7,0.887981
P_17229,5,0.876343
P_172563,5,0.845358
P_172586,6,0.888170
P_172607,4,0.897974
P_172637,8,0.857583
P_172641,9,0.843166
P_172645,6,0.863476
P_17274,5,0.876499
P_17275,17,0.875017
P_172807,5,0.876919
P_172836,7,0.874827
P_172847,2,0.901028
P_172896,9,0.817128
P_172916,9,0.882040
P_172939,5,0.866618
P_173245,2,0.876244
P_173265,4,0.901210
P_173303,1,0.850710
P_173394,1,0.898747
P_173553,9,0.867745
P_173675,13,0.895953
P_173702,4,0.902750
P_173740,2,0.833459
P_173747,12,0.854875
P_173792,4,0.903395
P_173804,9,0.899521
P_173891,12,0.833814
P_173896,8,0.820888
P_173956,8,0.832007
P_174082,10,0.906494
P_17412,8,0.847841
P_174140,5,0.879696
P_174185,5,0.880486
P_17419,5,0.851057
P_174266,2,0.900790
P_174340,10,0.864570
P_174400,5,0.874218
P_174440,2,0.880330
P_174451,6,0.893699
P_17446,9,0.855206
P_17453,8,0.895209
P_174555,2,0.876008
P_174564,7,0.837666
P_174607,15,0.854010
P_174614,6,0.840545
P_174782,12,0.865793
P_174783,4,0.833328
P_174802,25,0.896751
P_174835,9,0.843926
P_174871,3,0.903812
P_174934,8,0.891259
P_174935,9,0.851580
P_17498,9,0.883793
P_175,5,0.879736
P_17500,6,0.831727
P_175004,8,0.896853
P_175016,6,0.898333
P_175200,21,0.851557
P_175206,15,0.813036
P_175207,3,0.829494
P_175212,2,0.836426
P_175269,6,0.879348
P_175297,29,0.872767
P_175303,10,0.850667
P_175304,4,0.878031
P_175362,16,0.863575
P_175439,5,0.846242
P_175441,8,0.848068
P_175444,10,0.865139
P_17565,9,0.887350
P_17567,7,0.884648
P_175718,10,0.870924
P_175739,10,0.899915
P_175751,10,0.847506
P_175821,14,0.896432
P_176058,4,0.887087
P_176165,8,0.894331
P_176167,5,0.881634
P_176193,11,0.809515
P_176259,7,0.891171
P_176320,6,0.883595
P_176363,5,0.888958
P_176512,9,0.855744
P_176594,13,0.839977
P_17671,10,0.889516
P_17672,2,0.885574
P_176790,3,0.878082
P_1768,11,0.861482
P_176876,7,0.900432
P_1769,9,0.881724
P_17690,14,0.829149
P_176961,8,0.877991
P_177008,12,0.843057
P_177038,7,0.864105
P_177097,7,0.885509
P_177278,10,0.873411
P_177324,8,0.888249
P_177348,2,0.897650
P_177395,8,0.855323
P_177469,6,0.879376
P_177515,4,0.890191
P_177555,9,0.885965
P_177566,7,0.870315
P_177568,14,0.869436
P_17757,7,0.889791
P_177570,12,0.850363
P_177572,1,0.852586
P_177632,2,0.892638
P_177634,9,0.863106
P_177637,9,0.879271
P_177664,7,0.866241
P_177665,12,0.858429
P_177671,2,0.903199
P_177688,7,0.886435
P_177689,3,0.887683
P_177698,7,0.889773
P_177712,2,0.890422
P_17772,12,0.868801
P_177753,6,0.879258
P_177888,9,0.895673
P_177896,11,0.861353
P_177960,11,0.889051
P_177996,2,0.903714
P_178035,14,0.898915
P_178176,8,0.857269
P_178187,18,0.897762
P_178265,3,0.893171
P_178281,14,0.881635
P_178356,9,0.879046
P_17840,24,0.846277
P_17845,18,0.830733
P_17846,1,0.891700
P_178622,4,0.862559
P_17866,16,0.899943
P_17869,6,0.898594
P_17876,8,0.840953
P_178922,16,0.875578
P_178954,13,0.823752
P_178962,6,0.884800
P_179,10,0.872427
P_179022,16,0.871038
P_1792,7,0.876874
P_17922,4,0.885935
P_179391,15,0.846960
P_179405,9,0.877288
P_179572,8,0.845207
P_179575,10,0.840006
P_179588,5,0.869181
P_1796,5,0.873766
P_179667,9,0.882356
P_179743,5,0.879514
P_179759,16,0.853035
P_179763,12,0.855320
P_179764,18,0.853047
P_179765,7,0.846946
P_179767,11,0.868720
P_179782,8,0.879697
P_179792,17,0.876423
P_180,7,0.882575
P_180386,6,0.867951
P_180421,8,0.874597
P_180565,9,0.866258
P_180591,12,0.845685
P_180632,6,0.855788
P_180633,7,0.855788
P_180701,9,0.881649
P_180729,15,0.874590
P_180878,10,0.872150
P_181014,7,0.884060
P_181101,7,0.862634
P_1812,10,0.879545
P_181263,4,0.821040
P_181292,23,0.862852
P_181318,12,0.858345
P_181424,15,0.863114
P_181425,15,0.850277
P_181501,4,0.863471
P_181534,5,0.900378
P_181554,7,0.841228
P_181557,7,0.855310
P_181574,5,0.878824
P_181577,8,0.845762
P_181693,15,0.856736
P_181764,2,0.870254
P_181818,17,0.878430
P_181822,4,0.891966
P_181869,1,0.886347
P_181870,11,0.879574
P_181882,4,0.886100
P_181883,11,0.888497
P_181942,10,0.894374
P_181969,9,0.840962
P_181970,5,0.857985
P_181972,10,0.824228
P_182041,6,0.857385
P_182220,12,0.858004
P_182233,7,0.894990
P_182308,18,0.867331
P_182310,5,0.888729
P_182341,17,0.860828
P_182346,13,0.864452
P_182366,8,0.861785
P_182452,11,0.852158
P_182503,6,0.883834
P_182510,5,0.875108
P_182620,4,0.880178
P_182642,5,0.886217
P_182644,7,0.881801
P_182666,8,0.867427
P_182728,15,0.900743
P_182733,18,0.883780
P_182750,7,0.881082
P_182751,5,0.879096
P_182752,4,0.873559
